"marked","head_id","tail_id","id","head","tail","relation"
"白胜抵赖不过，只得供说：“三个姓阮的——一个叫做立地太岁阮小二，一个叫做短命二郎<head>阮小五</head>，一个是活阎罗<tail>阮小七</tail>。","id_42","id_45",5474.0,"阮小五","阮小七","elder_brother"
"吴用，刘唐，各押着一支，叫七八个伴当摇了船，先到李家道口去等；又分付<head>阮小五</head>，<tail>阮小七</tail>，撑驾小船，如此迎敌。","id_42","id_45",5508.0,"阮小五","阮小七","elder_brother"
"问时，说道：“他的两个兄弟——<head>阮小五</head>，<tail>阮小七</tail>，——都在湖泊里住，非船不能去。”","id_42","id_45",5514.0,"阮小五","阮小七","elder_brother"
"看水底下这人却是<tail>阮小七</tail>；岸上提锄头的那汉便是<head>阮小二</head>。","id_39","id_45",5578.0,"阮小二","阮小七","elder_brother"
"<head>阮小二</head>，<tail>阮小七</tail>，各驾了一支船出来。","id_39","id_45",5590.0,"阮小二","阮小七","elder_brother"
"东岸两个是晁盖，<tail>阮小五</tail>；西岸两个是<head>阮小二</head>，阮小七；船上那个先生便时祭风的公孙胜。","id_39","id_42",5609.0,"阮小二","阮小五","elder_brother"
"东岸两个是晁盖，<head>阮小五</head>；西岸两个是阮小二，<tail>阮小七</tail>；船上那个先生便时祭风的公孙胜。","id_42","id_45",5609.0,"阮小五","阮小七","elder_brother"
"东岸两个是晁盖，阮小五；西岸两个是<head>阮小二</head>，<tail>阮小七</tail>；船上那个先生便时祭风的公孙胜。","id_39","id_45",5609.0,"阮小二","阮小七","elder_brother"
"<head>阮小二</head>便去帮住杜迁，<tail>阮小五</tail>帮住宋万，阮小七帮住朱贵。","id_39","id_42",5769.0,"阮小二","阮小五","elder_brother"
"<head>阮小二</head>便去帮住杜迁，阮小五帮住宋万，<tail>阮小七</tail>帮住朱贵。","id_39","id_45",5769.0,"阮小二","阮小七","elder_brother"
"阮小二便去帮住杜迁，<head>阮小五</head>帮住宋万，<tail>阮小七</tail>帮住朱贵。","id_42","id_45",5769.0,"阮小五","阮小七","elder_brother"
"杜迁，宋万，那里肯坐，苦苦地请刘唐坐了第五位；<head>阮小二</head>坐了第六位；<tail>阮小五</tail>坐了第七位；阮小七坐了第八位，杜迁坐了第九位，宋万坐了第十位，宋贵坐了第了十一位。","id_39","id_42",5834.0,"阮小二","阮小五","elder_brother"
"杜迁，宋万，那里肯坐，苦苦地请刘唐坐了第五位；<head>阮小二</head>坐了第六位；阮小五坐了第七位；<tail>阮小七</tail>坐了第八位，杜迁坐了第九位，宋万坐了第十位，宋贵坐了第了十一位。","id_39","id_45",5834.0,"阮小二","阮小七","elder_brother"
"杜迁，宋万，那里肯坐，苦苦地请刘唐坐了第五位；阮小二坐了第六位；<head>阮小五</head>坐了第七位；<tail>阮小七</tail>坐了第八位，杜迁坐了第九位，宋万坐了第十位，宋贵坐了第了十一位。","id_42","id_45",5834.0,"阮小五","阮小七","elder_brother"
"於内有人认得的，便对黄安说道：“这三支船上三个人∶一个是<head>阮小二</head>，一个是<tail>阮小五</tail>，一个是阮小七。”","id_39","id_42",5875.0,"阮小二","阮小五","elder_brother"
"於内有人认得的，便对黄安说道：“这三支船上三个人∶一个是<head>阮小二</head>，一个是阮小五，一个是<tail>阮小七</tail>。”","id_39","id_45",5875.0,"阮小二","阮小七","elder_brother"
"於内有人认得的，便对黄安说道：“这三支船上三个人∶一个是阮小二，一个是<head>阮小五</head>，一个是<tail>阮小七</tail>。”","id_42","id_45",5875.0,"阮小五","阮小七","elder_brother"
"张文远又禀道：“犯人<tail>宋江</tail>逃去，他父亲宋太公并兄弟<head>宋清</head>现在宋家村居住，可以勾追到官，责限比捕，跟寻宋江到官理问。”","id_102","id_1",6536.0,"宋清","宋江","elder_brother"
"张文远又禀道：“犯人宋江逃去，他父亲宋太公并兄弟<head>宋清</head>现在宋家村居住，可以勾追到官，责限比捕，跟寻<tail>宋江</tail>到官理问。”","id_102","id_1",6536.0,"宋清","宋江","elder_brother"
"那张三又挑唆阎婆去厅上披头散发来告道：“<tail>宋江</tail>实是<head>宋清</head>隐藏在家，不令出官。","id_102","id_1",6556.0,"宋清","宋江","elder_brother"
"知县情知有理，只得押了一纸公文，便差<head>朱仝</head>，雷横二都头当厅发落：“你等可带多人去宋家村大户庄上搜捉犯人<tail>宋江</tail>来。”","id_19","id_1",6571.0,"朱仝","宋江","friend"
"知县情知有理，只得押了一纸公文，便差<tail>朱仝</tail>，雷横二都头当厅发落：“你等可带多人去宋家村大户庄上搜捉犯人<head>宋江</head>来。”","id_1","id_19",6571.0,"宋江","朱仝","friend"
"<head>宋江</head>从地窖里钻将出来，见了<tail>朱仝</tail>，了一惊。","id_1","id_19",6596.0,"宋江","朱仝","friend"
"<tail>宋江</tail>从地窖里钻将出来，见了<head>朱仝</head>，了一惊。","id_19","id_1",6596.0,"朱仝","宋江","friend"
"<tail>宋江</tail>道：“小可寻思有三个安身之处：一是沧州横海郡<head>小旋风</head>柴进庄上，二乃是青州青风寨小李广花荣处，三者是白虎山孔太公庄上。","id_17","id_1",6611.0,"柴进","宋江","grace"
"<tail>宋江</tail>道：“小可寻思有三个安身之处：一是沧州横海郡小旋风<head>柴进</head>庄上，二乃是青州青风寨小李广花荣处，三者是白虎山孔太公庄上。","id_17","id_1",6611.0,"柴进","宋江","grace"
"<head>宋江</head>道：“小可寻思有三个安身之处：一是沧州横海郡小旋风柴进庄上，二乃是青州青风寨<tail>小李广</tail>花荣处，三者是白虎山孔太公庄上。","id_1","id_16",6611.0,"宋江","花荣","friend"
"<tail>宋江</tail>道：“小可寻思有三个安身之处：一是沧州横海郡小旋风柴进庄上，二乃是青州青风寨<head>小李广</head>花荣处，三者是白虎山孔太公庄上。","id_16","id_1",6611.0,"花荣","宋江","friend"
"<head>宋江</head>道：“小可寻思有三个安身之处：一是沧州横海郡小旋风柴进庄上，二乃是青州青风寨小李广<tail>花荣</tail>处，三者是白虎山孔太公庄上。","id_1","id_16",6611.0,"宋江","花荣","friend"
"<tail>宋江</tail>道：“小可寻思有三个安身之处：一是沧州横海郡小旋风柴进庄上，二乃是青州青风寨小李广<head>花荣</head>处，三者是白虎山孔太公庄上。","id_16","id_1",6611.0,"花荣","宋江","friend"
"他有个两个孩儿：长男叫做<head>毛头星</head>孔明，次子叫做<tail>独火星</tail>孔亮，多曾来县里相会。","id_85","id_86",6612.0,"孔明","孔亮","elder_brother"
"他有个两个孩儿：长男叫做<head>毛头星</head>孔明，次子叫做独火星<tail>孔亮</tail>，多曾来县里相会。","id_85","id_86",6612.0,"孔明","孔亮","elder_brother"
"他有个两个孩儿：长男叫做毛头星<head>孔明</head>，次子叫做<tail>独火星</tail>孔亮，多曾来县里相会。","id_85","id_86",6612.0,"孔明","孔亮","elder_brother"
"他有个两个孩儿：长男叫做毛头星<head>孔明</head>，次子叫做独火星<tail>孔亮</tail>，多曾来县里相会。","id_85","id_86",6612.0,"孔明","孔亮","elder_brother"
"<head>宋江</head>谢了<tail>朱仝</tail>，再入地窖子去。","id_1","id_19",6619.0,"宋江","朱仝","friend"
"<tail>宋江</tail>谢了<head>朱仝</head>，再入地窖子去。","id_19","id_1",6619.0,"朱仝","宋江","friend"
"雷横见说要拿宋太公去，寻思：“<head>朱仝</head>那人和<tail>宋江</tail>最好。","id_19","id_1",6622.0,"朱仝","宋江","friend"
"雷横见说要拿宋太公去，寻思：“<tail>朱仝</tail>那人和<head>宋江</head>最好。","id_1","id_19",6622.0,"宋江","朱仝","friend"
"且说<head>宋江</head>从地窖子出来，和父亲兄弟商议：“今番不是<tail>朱仝</tail>相觑，须官司。","id_1","id_19",6667.0,"宋江","朱仝","friend"
"且说<tail>宋江</tail>从地窖子出来，和父亲兄弟商议：“今番不是<head>朱仝</head>相觑，须官司。","id_19","id_1",6667.0,"朱仝","宋江","friend"
"到四更时分起来，洗漱罢，了早饭，两个打扮动身，－－<tail>宋江</tail>载着白范阳毡笠儿，上穿白缎子衫，系一条梅红纵线绦，下面缠脚衬着多耳麻鞋<head>宋清</head>做伴当打扮，背了包里。","id_102","id_1",6676.0,"宋清","宋江","elder_brother"
"<tail>宋江</tail>，<head>宋清</head>，却分付大小庄客：“早晚殷勤伏侍太公，休教饮食有缺。”","id_102","id_1",6679.0,"宋清","宋江","elder_brother"
"庄客慌忙便领了<tail>宋江</tail>，<head>宋清</head>迳投东庄来。","id_102","id_1",6705.0,"宋清","宋江","elder_brother"
"柴大官人见了<tail>宋江</tail>，拜在地下，口称道：“端的想杀<head>柴进</head>！","id_17","id_1",6711.0,"柴进","宋江","grace"
"<head>柴进</head>扶起<tail>宋江</tail>来，口里说道：“昨夜灯花，今日鹊噪，不想却是贵兄降临。”","id_17","id_1",6716.0,"柴进","宋江","grace"
"<tail>宋江</tail>见<head>柴进</head>接得意重，心里甚喜。","id_17","id_1",6718.0,"柴进","宋江","grace"
"<head>柴进</head>携住<tail>宋江</tail>的手，入到里面正厅上，分宾主坐定。","id_17","id_1",6721.0,"柴进","宋江","grace"
"<head>柴进</head>邀<tail>宋江</tail>去后堂深处，已安排下酒食了，便请宋江正面坐地。","id_17","id_1",6736.0,"柴进","宋江","grace"
"<head>柴进</head>邀宋江去后堂深处，已安排下酒食了，便请<tail>宋江</tail>正面坐地。","id_17","id_1",6736.0,"柴进","宋江","grace"
"<head>宋清</head>有<tail>宋江</tail>在上，侧首坐了。","id_102","id_1",6738.0,"宋清","宋江","elder_brother"
"<head>柴进</head>再三劝<tail>宋江</tail>弟兄宽怀饮几杯，宋江称谢不已。","id_17","id_1",6740.0,"柴进","宋江","grace"
"<head>柴进</head>再三劝宋江弟兄宽怀饮几杯，<tail>宋江</tail>称谢不已。","id_17","id_1",6740.0,"柴进","宋江","grace"
"<head>柴进</head>唤一个庄客提盏灯笼引领<tail>宋江</tail>东廊尽头处去净手。","id_17","id_1",6746.0,"柴进","宋江","grace"
"<head>柴进</head>指着<tail>宋江</tail>，便道：“此位便是及时雨宋公明。”","id_17","id_1",6779.0,"柴进","宋江","grace"
"<head>柴进</head>指着宋江，便道：“此位便是<tail>及时雨</tail>宋公明。”","id_17","id_1",6779.0,"柴进","宋江","grace"
"<head>柴进</head>指着宋江，便道：“此位便是及时雨<tail>宋公明</tail>。”","id_17","id_1",6779.0,"柴进","宋江","grace"
"，踩之意】了火锨柄，引得那汉焦躁，跳将起来就欲要打<tail>宋江</tail>，<head>柴进</head>赶将出来，偶叫起宋押司，因此露出姓名来。","id_17","id_1",6796.0,"柴进","宋江","grace"
"<head>宋江</head>道：“江湖上多闻说<tail>武二郎</tail>名字，不期今日却在这里相会。","id_1","id_24",6804.0,"宋江","武松","elder_sworn_brother"
"<tail>宋江</tail>道：“江湖上多闻说<head>武二郎</head>名字，不期今日却在这里相会。","id_24","id_1",6804.0,"武松","宋江","younger_sworn_brother"
"<head>柴进</head>便邀<tail>武松</tail>坐地。","id_17","id_24",6810.0,"柴进","武松","grace"
"<head>宋江</head>在灯下看了<tail>武松</tail>这表人物，心中欢喜，便问武松道：“二郎因何在此？”","id_1","id_24",6815.0,"宋江","武松","elder_sworn_brother"
"<tail>宋江</tail>在灯下看了<head>武松</head>这表人物，心中欢喜，便问武松道：“二郎因何在此？”","id_24","id_1",6815.0,"武松","宋江","younger_sworn_brother"
"<head>宋江</head>在灯下看了武松这表人物，心中欢喜，便问<tail>武松</tail>道：“二郎因何在此？”","id_1","id_24",6815.0,"宋江","武松","elder_sworn_brother"
"<tail>宋江</tail>在灯下看了武松这表人物，心中欢喜，便问<head>武松</head>道：“二郎因何在此？”","id_24","id_1",6815.0,"武松","宋江","younger_sworn_brother"
"酒罢，<head>宋江</head>就留<tail>武松</tail>在西轩下做一处安歇。","id_1","id_24",6825.0,"宋江","武松","elder_sworn_brother"
"酒罢，<tail>宋江</tail>就留<head>武松</head>在西轩下做一处安歇。","id_24","id_1",6825.0,"武松","宋江","younger_sworn_brother"
"次日起来，<head>柴进</head>安排席面，杀羊宰猪，管待<tail>宋江</tail>，不在话下。","id_17","id_1",6826.0,"柴进","宋江","grace"
"过了数日，<head>宋江</head>取出些银两与<tail>武松</tail>做衣裳。","id_1","id_24",6827.0,"宋江","武松","elder_sworn_brother"
"过了数日，<tail>宋江</tail>取出些银两与<head>武松</head>做衣裳。","id_24","id_1",6827.0,"武松","宋江","younger_sworn_brother"
"说话的，<head>柴进</head>因何不喜<tail>武松</tail>？","id_17","id_24",6829.0,"柴进","武松","grace"
"原来<tail>武松</tail>初来投奔<head>柴进</head>时，也一般接纳管待；次後在庄上，但吃醉了酒，性气刚，庄客有些管顾不到处，他便要下拳打他们；因此，满庄里庄客没一个道他好。","id_17","id_24",6830.0,"柴进","武松","grace"
"却得<head>宋江</head>每日带挈他一处，饮酒相陪，<tail>武松</tail>的前病都不发了。","id_1","id_24",6833.0,"宋江","武松","elder_sworn_brother"
"却得<tail>宋江</tail>每日带挈他一处，饮酒相陪，<head>武松</head>的前病都不发了。","id_24","id_1",6833.0,"武松","宋江","younger_sworn_brother"
"相伴<head>宋江</head>住了十数日，<tail>武松</tail>思乡，要回清河县看望哥哥。","id_1","id_24",6834.0,"宋江","武松","elder_sworn_brother"
"相伴<tail>宋江</tail>住了十数日，<head>武松</head>思乡，要回清河县看望哥哥。","id_24","id_1",6834.0,"武松","宋江","younger_sworn_brother"
"<head>柴进</head>、<tail>宋江</tail>两个都留他再住几时。","id_17","id_1",6835.0,"柴进","宋江","grace"
"<head>武松</head>相谢了<tail>宋江</tail>。","id_24","id_1",6839.0,"武松","宋江","younger_sworn_brother"
"<tail>武松</tail>相谢了<head>宋江</head>。","id_1","id_24",6839.0,"宋江","武松","elder_sworn_brother"
"<head>柴进</head>取出些金银送与<tail>武松</tail>。","id_17","id_24",6840.0,"柴进","武松","grace"
